services,date,ride_status,source,destination,duration,ride_id,distance,ride_charge,misc_charge,total_fare,payment_method,timestamp,year,month,hour,day_of_week,is_weekend,peak_hour,time_slot,completed,source_cancel_rate,demand_zone,demand_intensity,service_cancel_rate,avg_speed_kmh,fare_per_km,distance_category,duration_category,fare_category
bike,2024-06-21,cancelled,kalyan nagar quadrant,kasavanahalli 2nd block,9,RD4029893079436764,3.05,0.0,0.0,0.0,not_applicable,2024-06-21 03:18:47,2024,6,3,4,0,0,late_night,0,0.5,high_demand,0.99,0.1036,20.33,0.0,short,quick,cancelled
bike,2024-07-06,cancelled,doddakannelli extension,shivaji nagar square,38,RD7100243963269074,11.88,0.0,0.0,0.0,not_applicable,2024-07-06 00:03:06,2024,7,0,5,1,0,late_night,0,0.25,high_demand,0.98,0.1036,18.76,0.0,medium,long,cancelled
bike_lite,2024-07-27,completed,anjanapura township,avalahalli bay,14,RD2973309955217824,3.39,56.95,0.33,57.28,qr scan,2024-07-27 04:23:52,2024,7,4,5,1,0,late_night,1,0.0,low_demand,1.0,0.0995,14.53,16.9,short,quick,budget
bike_lite,2024-07-29,completed,subbanna palya alley,mahadevapura grove,17,RD2230408925295199,3.81,42.51,7.47,49.98,gpay,2024-07-29 21:35:47,2024,7,21,0,0,0,night,1,0.0,medium_demand,1.0,0.0995,13.45,13.12,short,moderate,budget
auto,2024-06-27,cancelled,vasanth nagar 5th stage,kudlu gate valley,13,RD8475150632466145,4.58,0.0,0.0,0.0,not_applicable,2024-06-27 05:28:29,2024,6,5,3,0,0,late_night,0,0.25,medium_demand,1.01,0.1028,21.14,0.0,short,quick,cancelled
bike_lite,2024-07-05,completed,btm layout vista,hennur fields,5,RD2156200046513458,2.65,22.97,4.24,27.21,amazon pay,2024-07-05 14:34:01,2024,7,14,4,0,0,afternoon,1,0.0,low_demand,0.97,0.0995,31.8,10.27,short,quick,budget
parcel,2024-08-07,completed,koramangala,rmv 2nd stage zone,15,RD6320433357422613,4.48,59.01,0.26,59.27,amazon pay,2024-08-07 20:10:15,2024,8,20,2,0,0,night,1,0.1017,high_demand,1.0,0.1053,17.92,13.23,short,quick,budget
bike,2024-07-09,completed,koramangala 8th block 2nd block,hebbal extension,11,RD4415109101511827,2.95,56.14,29.1,85.24,qr scan,2024-07-09 18:24:04,2024,7,18,1,0,1,evening_rush,1,0.0,low_demand,1.0,0.1036,16.09,28.89,short,quick,standard
cab_economy,2024-06-25,completed,balagere nagar,rt nagar 4th stage,30,RD6958815328624456,12.88,280.39,12.79,293.18,qr scan,2024-06-25 13:00:23,2024,6,13,1,0,0,afternoon,1,0.0,high_demand,1.02,0.1074,25.76,22.76,medium,moderate,premium
bike,2024-07-14,completed,chandra layout 3rd block,frazer town commons,70,RD8829525271929946,12.33,145.28,5.52,150.8,gpay,2024-07-14 10:52:08,2024,7,10,6,1,1,late_morning,1,0.0,low_demand,1.0,0.1036,10.57,12.23,medium,long,standard
cab_economy,2024-07-13,completed,ramnagar 4th stage,ramamurthy nagar landing,59,RD3379311817322581,19.03,435.82,5.27,441.09,gpay,2024-07-13 07:21:47,2024,7,7,5,1,0,morning_rush,1,0.0,medium_demand,1.02,0.1074,19.35,23.18,long,long,premium
cab_economy,2024-07-23,completed,hosur road nagar,banaswadi vista,27,RD7948034629274056,4.68,268.36,6.95,275.31,gpay,2024-07-23 19:05:44,2024,7,19,1,0,1,evening_rush,1,0.0,low_demand,0.99,0.1074,10.4,58.83,short,moderate,premium
parcel,2024-07-31,cancelled,chokkanahalli layout,chikkagubbi garden,73,RD1427192641506953,15.89,0.0,0.0,0.0,not_applicable,2024-07-31 10:47:45,2024,7,10,2,0,1,late_morning,0,0.5,medium_demand,1.0,0.1053,13.06,0.0,long,long,cancelled
cab_economy,2024-08-03,cancelled,giri nagar area,arekere trail,33,RD7235492610852771,13.8,0.0,0.0,0.0,not_applicable,2024-08-03 16:00:54,2024,8,16,5,1,0,evening_rush,0,0.5,medium_demand,0.98,0.1074,25.09,0.0,medium,long,cancelled
auto,2024-07-10,completed,vidya vihar alcove,peenya 6th stage,17,RD9577815192635635,4.01,157.87,4.78,162.65,qr scan,2024-07-10 03:39:59,2024,7,3,2,0,0,late_night,1,0.0,low_demand,0.99,0.1028,14.15,40.56,short,moderate,premium
bike,2024-07-08,completed,electronic city estate,nagarbhavi pointe,9,RD8706556993521284,2.65,51.02,9.27,60.29,gpay,2024-07-08 10:15:24,2024,7,10,0,0,1,late_morning,1,0.0,medium_demand,1.0,0.1036,17.67,22.75,short,quick,budget
parcel,2024-08-16,completed,lingarajapuram 5th block,avalahalli trail,27,RD8300643761541949,7.29,113.94,0.24,114.18,qr scan,2024-08-16 09:56:55,2024,8,9,4,0,1,morning_rush,1,0.0,low_demand,1.03,0.1053,16.2,15.66,medium,moderate,standard
bike,2024-06-30,completed,magadi road area,vv puram road,20,RD6054982048923029,6.28,66.27,17.37,83.64,paytm,2024-06-30 13:52:31,2024,6,13,6,1,0,afternoon,1,0.0,high_demand,1.02,0.1036,18.84,13.32,medium,moderate,standard
auto,2024-07-16,completed,yelahanka new town viewpoint,bhadrappa layout cut,35,RD0831849498956658,9.71,245.76,10.78,256.54,gpay,2024-07-16 10:17:59,2024,7,10,1,0,1,late_morning,1,0.0,low_demand,1.0,0.1028,16.65,26.42,medium,long,premium
auto,2024-07-25,completed,hennur 3rd block,dasarahalli loop,61,RD0427225576648153,17.45,322.72,16.53,339.25,amazon pay,2024-07-25 22:09:23,2024,7,22,3,0,0,night,1,0.0,high_demand,1.01,0.1028,17.16,19.44,long,long,premium
cab_economy,2024-08-02,completed,hosur sarjapur road layout track,bommanahalli zone,25,RD5474669025855392,7.92,328.27,4.67,332.94,qr scan,2024-08-02 02:43:21,2024,8,2,4,0,0,late_night,1,0.0,medium_demand,0.96,0.1074,19.01,42.04,medium,moderate,premium
bike,2024-07-12,completed,hosur drive,benniganahalli road,12,RD3920769366199320,2.22,41.91,7.07,48.98,amazon pay,2024-07-12 06:04:37,2024,7,6,4,0,0,morning_rush,1,0.0,low_demand,1.0,0.1036,11.1,22.06,short,quick,budget
cab_economy,2024-07-19,completed,kalyan nagar bay,horamavu banaswadi 4th block,47,RD7123399147429947,10.29,289.76,5.52,295.28,paytm,2024-07-19 09:44:12,2024,7,9,4,0,1,morning_rush,1,0.0,high_demand,1.03,0.1074,13.14,28.7,medium,long,premium
cab_economy,2024-07-11,completed,hennur road 4th stage,kanakapura quarry,66,RD1504654260909089,14.3,398.4,8.34,406.74,amazon pay,2024-07-11 08:15:50,2024,7,8,3,0,1,morning_rush,1,0.0,medium_demand,1.0,0.1074,13.0,28.44,medium,long,premium
cab_economy,2024-08-09,completed,electronic city view,chikkagubbi yard,20,RD7955188464242714,7.47,194.64,5.52,200.16,paytm,2024-08-09 07:14:18,2024,8,7,4,0,0,morning_rush,1,0.0,medium_demand,1.02,0.1074,22.41,26.8,medium,moderate,premium
auto,2024-08-16,completed,nandini layout 6th stage,koramangala 8th block meadows,34,RD7292274507927366,6.47,169.3,0.08,169.38,paytm,2024-08-16 09:45:43,2024,8,9,4,0,1,morning_rush,1,0.0,low_demand,1.03,0.1028,11.42,26.18,medium,long,premium
parcel,2024-08-14,completed,dommasandra harbor,chikkajala square,10,RD4230893047143932,4.74,61.61,11.49,73.1,amazon pay,2024-08-14 13:38:02,2024,8,13,2,0,0,afternoon,1,0.0,high_demand,1.02,0.1053,28.44,15.42,short,quick,budget
bike,2024-07-10,completed,koramangala 7th block drive,arekere cross,36,RD8123477935296077,14.89,176.2,1.83,178.03,amazon pay,2024-07-10 02:06:04,2024,7,2,2,0,0,late_night,1,0.0,high_demand,0.96,0.1036,24.82,11.96,medium,long,premium
bike_lite,2024-07-28,completed,subbanna palya vista,kadubeesanahalli fields,18,RD1627271740421866,4.68,44.99,5.52,50.51,amazon pay,2024-07-28 07:08:20,2024,7,7,6,1,0,morning_rush,1,0.3333,low_demand,1.02,0.0995,15.6,10.79,short,moderate,budget
cab_economy,2024-06-22,completed,srirampura district,bommanahalli farms,9,RD6465241892780616,4.03,117.37,2.23,119.6,paytm,2024-06-22 14:50:23,2024,6,14,5,1,0,afternoon,1,0.0,medium_demand,0.97,0.1074,26.87,29.68,short,quick,standard
parcel,2024-06-21,completed,hosur valley,benniganahalli promenade,54,RD7093931897775526,11.46,190.63,4.36,194.99,paytm,2024-06-21 10:45:55,2024,6,10,4,0,1,late_morning,1,0.0,medium_demand,1.0,0.1053,12.73,17.01,medium,long,premium
bike_lite,2024-07-19,completed,hrbr layout summit,nayandahalli area,8,RD4085628983223932,2.19,26.11,4.32,30.43,amazon pay,2024-07-19 06:13:06,2024,7,6,4,0,0,morning_rush,1,0.0,high_demand,1.0,0.0995,16.42,13.89,short,quick,budget
parcel,2024-07-08,completed,kalyan nagar landing,rajajinagar heights,8,RD7826559036575673,4.01,89.09,2.87,91.96,paytm,2024-07-08 04:54:38,2024,7,4,0,0,0,late_night,1,0.1333,high_demand,1.0,0.1053,30.08,22.93,short,quick,standard
cab_economy,2024-07-30,completed,hrbr layout landing,shivaji nagar road,36,RD8103254779818912,8.48,232.5,13.9,246.4,qr scan,2024-07-30 22:45:22,2024,7,22,1,0,0,night,1,0.1176,high_demand,1.01,0.1074,14.13,29.06,medium,long,premium
auto,2024-08-05,completed,devarachikkanahalli hills,banaswadi 5th stage,11,RD3840766270488761,3.06,100.9,14.94,115.84,paytm,2024-08-05 23:47:43,2024,8,23,0,0,0,late_night,1,0.0,low_demand,0.96,0.1028,16.69,37.86,short,quick,standard
bike,2024-08-11,cancelled,hennur crescent,devarachikkanahalli summit,28,RD2940433665819799,10.57,0.0,0.0,0.0,not_applicable,2024-08-11 21:56:22,2024,8,21,6,1,0,night,0,0.3333,low_demand,1.0,0.1036,22.65,0.0,medium,moderate,cancelled
bike,2024-06-25,completed,billekahalli boulevard,basavanagudi estate,31,RD5241507615809059,7.57,115.59,2.53,118.12,paytm,2024-06-25 17:49:58,2024,6,17,1,0,1,evening_rush,1,0.0,medium_demand,1.0,0.1036,14.65,15.6,medium,long,standard
parcel,2024-06-19,completed,nelamangala zone,frazer town cut,7,RD2403257221635318,3.42,52.25,19.22,71.47,paytm,2024-06-19 07:06:56,2024,6,7,2,0,0,morning_rush,1,0.1429,high_demand,1.02,0.1053,29.31,20.9,short,quick,budget
bike,2024-08-15,completed,bellandur heights,basavanagudi landing,42,RD3940569472779336,17.89,144.71,5.84,150.55,amazon pay,2024-08-15 15:47:59,2024,8,15,3,0,0,afternoon,1,0.0,high_demand,1.0,0.1036,25.56,8.42,long,long,standard
bike,2024-06-24,completed,dodda banaswadi 2nd stage,naganathapura landing,25,RD9123450604263196,8.24,88.3,17.74,106.04,paytm,2024-06-24 07:07:46,2024,6,7,0,0,0,morning_rush,1,0.0,high_demand,1.02,0.1036,19.78,12.87,medium,moderate,standard
parcel,2024-06-17,cancelled,kadugodi 4th stage,dodda banaswadi alley,20,RD1170021480481514,6.25,0.0,0.0,0.0,not_applicable,2024-06-17 01:25:54,2024,6,1,0,0,0,late_night,0,0.3333,low_demand,1.01,0.1053,18.75,0.0,medium,moderate,cancelled
bike,2024-08-02,completed,kasturi nagar landing,jakkasandra way,15,RD1318241981346190,6.09,77.38,5.75,83.13,gpay,2024-08-02 04:28:51,2024,8,4,4,0,0,late_night,1,0.0,high_demand,1.0,0.1036,24.36,13.65,medium,quick,standard
bike,2024-07-08,completed,ramnagar 3rd block,kothanur crescent,9,RD1706842374291403,1.74,52.46,2.7,55.16,qr scan,2024-07-08 08:54:04,2024,7,8,0,0,1,morning_rush,1,0.0,low_demand,1.0,0.1036,11.6,31.7,short,quick,budget
bike,2024-07-28,completed,nagwara promenade,munnekollal farms,5,RD3813097853154202,1.0,25.28,3.65,28.93,qr scan,2024-07-28 22:42:33,2024,7,22,6,1,0,night,1,0.2,medium_demand,1.01,0.1036,12.0,28.93,short,quick,budget
parcel,2024-07-11,completed,kanaka nagar 3rd block,jalahalli passage,20,RD1276139352880919,5.35,69.82,5.52,75.34,gpay,2024-07-11 06:04:30,2024,7,6,3,0,0,morning_rush,1,0.2,medium_demand,1.0,0.1053,16.05,14.08,medium,moderate,standard
auto,2024-06-22,completed,rt nagar 5th stage,horamavu alcove,21,RD4675120582942398,9.1,160.83,5.52,166.35,gpay,2024-06-22 21:02:25,2024,6,21,5,1,0,night,1,0.25,medium_demand,1.0,0.1028,26.0,18.28,medium,moderate,premium
bike,2024-08-16,completed,frazer town view,vijayanagar sector,5,RD2702168531010465,1.81,27.36,0.94,28.3,gpay,2024-08-16 06:22:15,2024,8,6,4,0,0,morning_rush,1,0.1667,high_demand,1.0,0.1036,21.72,15.64,short,quick,budget
bike,2024-07-27,completed,kothnur mews,devarachikkanahalli bridge,8,RD1732343937883892,1.38,38.78,0.46,39.24,amazon pay,2024-07-27 01:26:00,2024,7,1,5,1,0,late_night,1,0.0,medium_demand,1.01,0.1036,10.35,28.43,short,quick,budget
parcel,2024-07-07,completed,jakkasandra alcove,kadubeesanahalli ridge,11,RD8594987671490237,3.51,75.49,4.26,79.75,amazon pay,2024-07-07 03:29:27,2024,7,3,6,1,0,late_night,1,0.0,medium_demand,0.99,0.1053,19.15,22.72,short,quick,standard
bike,2024-07-27,completed,benniganahalli track,ulsoor colony,11,RD2419919194288861,2.56,36.24,8.12,44.36,qr scan,2024-07-27 11:18:05,2024,7,11,5,1,0,late_morning,1,0.0,high_demand,1.05,0.1036,13.96,17.33,short,quick,budget
cab_economy,2024-07-16,completed,kudlu 3rd block,koramangala vista,37,RD6921917380803673,5.27,205.03,5.52,210.55,gpay,2024-07-16 18:21:03,2024,7,18,1,0,1,evening_rush,1,0.0,medium_demand,1.0,0.1074,8.55,39.95,medium,long,premium
bike,2024-08-04,completed,nagasandra township,dodda banaswadi close,57,RD7528768919443859,9.64,232.24,6.12,238.36,amazon pay,2024-08-04 10:59:36,2024,8,10,6,1,1,late_morning,1,0.0,high_demand,1.0,0.1036,10.15,24.73,medium,long,premium
cab_economy,2024-07-27,cancelled,iti layout fields,babusapalya 5th stage,50,RD9123404452706304,16.29,0.0,0.0,0.0,not_applicable,2024-07-27 12:29:44,2024,7,12,5,1,0,late_morning,0,1.0,low_demand,1.0,0.1074,19.55,0.0,long,long,cancelled
auto,2024-06-27,cancelled,chikkabellandur enclave,chikkagubbi plaza,58,RD3181726735123784,15.79,0.0,0.0,0.0,not_applicable,2024-06-27 05:03:03,2024,6,5,3,0,0,late_night,0,1.0,low_demand,1.01,0.1028,16.33,0.0,long,long,cancelled
bike_lite,2024-07-16,completed,domlur circle,harohalli mews,51,RD3250683014620788,15.38,112.86,9.99,122.85,gpay,2024-07-16 16:19:49,2024,7,16,1,0,0,evening_rush,1,0.0,low_demand,0.98,0.0995,18.09,7.99,long,long,standard
bike,2024-07-13,completed,chikkagubbi arc,bommasandra station,17,RD0568042589690376,2.12,76.94,10.62,87.56,amazon pay,2024-07-13 10:20:57,2024,7,10,5,1,1,late_morning,1,0.0,high_demand,1.0,0.1036,7.48,41.3,short,moderate,standard
auto,2024-08-02,cancelled,sadashiva nagar 5th stage,hennur road trail,43,RD5948611603991760,10.66,0.0,0.0,0.0,not_applicable,2024-08-02 15:42:19,2024,8,15,4,0,0,afternoon,0,0.1667,high_demand,1.0,0.1028,14.87,0.0,medium,long,cancelled
bike_lite,2024-07-19,completed,hosur sarjapur road layout passage,munnekollal 3rd stage,43,RD0690349286767893,12.4,91.12,5.52,96.64,gpay,2024-07-19 01:14:30,2024,7,1,4,0,0,late_night,1,0.0,medium_demand,1.01,0.0995,17.3,7.79,medium,long,standard
auto,2024-06-20,completed,kumaraswamy layout 5th block,kasturi nagar estate,7,RD8466898125584300,2.46,63.27,14.07,77.34,amazon pay,2024-06-20 11:23:27,2024,6,11,3,0,0,late_morning,1,0.0,medium_demand,1.05,0.1028,21.09,31.44,short,quick,standard
auto,2024-07-17,completed,mahalakshmi layout garden,nandini layout way,12,RD9135635745199217,4.07,84.21,3.61,87.82,paytm,2024-07-17 16:06:41,2024,7,16,2,0,0,evening_rush,1,0.0,medium_demand,0.98,0.1028,20.35,21.58,short,quick,standard
bike,2024-07-01,completed,sahakar nagar woods,bellandur outer ring road 1st block,10,RD6180294857816402,3.24,58.24,1.72,59.96,amazon pay,2024-07-01 04:24:42,2024,7,4,0,0,0,late_night,1,0.0,medium_demand,1.0,0.1036,19.44,18.51,short,quick,budget
cab_economy,2024-07-18,completed,koramangala,doddaballapur works,80,RD1327200341115379,17.0,791.52,6.82,798.34,gpay,2024-07-18 09:55:39,2024,7,9,3,0,1,morning_rush,1,0.1017,high_demand,1.03,0.1074,12.75,46.96,long,long,premium
parcel,2024-08-05,completed,tavarekere valley,ashok nagar complex,23,RD0953963259198467,6.44,153.04,29.88,182.92,qr scan,2024-08-05 18:47:23,2024,8,18,0,0,1,evening_rush,1,0.3333,low_demand,1.0,0.1053,16.8,28.4,medium,moderate,premium
auto,2024-08-01,completed,subramanyapura lane,hulimavu 6th stage,21,RD1662062362874050,3.56,180.24,4.92,185.16,amazon pay,2024-08-01 17:46:07,2024,8,17,3,0,1,evening_rush,1,0.2,medium_demand,1.0,0.1028,10.17,52.01,short,moderate,premium
cab_economy,2024-07-13,completed,thanisandra 5th stage,kodigehalli works,50,RD7649484603118340,13.29,451.62,8.01,459.63,amazon pay,2024-07-13 18:26:00,2024,7,18,5,1,1,evening_rush,1,0.2,medium_demand,1.0,0.1074,15.95,34.58,medium,long,premium
auto,2024-07-28,completed,anekal valley,koramangala 8th block park,23,RD2203710788568904,6.29,173.21,8.97,182.18,gpay,2024-07-28 04:32:00,2024,7,4,6,1,0,late_night,1,0.0,medium_demand,1.0,0.1028,16.41,28.96,medium,moderate,premium
auto,2024-06-27,completed,dasarahalli woods,nandini layout heights,24,RD2063059145302341,8.79,161.67,5.61,167.28,gpay,2024-06-27 13:48:28,2024,6,13,3,0,0,afternoon,1,0.0,low_demand,1.02,0.1028,21.98,19.03,medium,moderate,premium
auto,2024-07-24,completed,dommasandra 6th stage,benniganahalli colony,41,RD3109667669279090,12.49,228.55,3.14,231.69,qr scan,2024-07-24 14:25:32,2024,7,14,2,0,0,afternoon,1,0.0,high_demand,0.97,0.1028,18.28,18.55,medium,long,premium
parcel,2024-06-18,completed,horamavu agara loop,kalena agrahara road,9,RD9836010122878224,1.4,51.86,6.22,58.08,qr scan,2024-06-18 03:10:54,2024,6,3,1,0,0,late_night,1,0.25,medium_demand,0.99,0.1053,9.33,41.49,short,quick,budget
bike,2024-08-15,cancelled,frazer town pass,ganganagar area,25,RD6836968141320181,4.66,0.0,0.0,0.0,not_applicable,2024-08-15 09:05:49,2024,8,9,3,0,1,morning_rush,0,0.5,low_demand,1.03,0.1036,11.18,0.0,short,moderate,cancelled
auto,2024-07-14,completed,chikkabellandur commons,marathahalli extension,17,RD5598990345679246,7.85,149.32,5.52,154.84,gpay,2024-07-14 23:33:52,2024,7,23,6,1,0,late_night,1,0.0,medium_demand,0.96,0.1028,27.71,19.72,medium,moderate,standard
bike,2024-07-13,completed,bellandur outer ring road place,kothnur dam,10,RD6716298241391002,4.78,64.07,0.96,65.03,gpay,2024-07-13 03:59:21,2024,7,3,5,1,0,late_night,1,0.0,medium_demand,0.99,0.1036,28.68,13.6,short,quick,budget
bike,2024-07-08,completed,vidya vihar quadrant,domlur bay,15,RD5828258093782282,2.96,43.93,5.52,49.45,gpay,2024-07-08 04:51:16,2024,7,4,0,0,0,late_night,1,0.2857,high_demand,1.0,0.1036,11.84,16.71,short,quick,budget
cab_economy,2024-07-30,completed,nelamangala boulevard,ganganagar bridge,49,RD7277271043883203,21.1,401.1,6.87,407.97,amazon pay,2024-07-30 07:49:59,2024,7,7,1,0,0,morning_rush,1,0.0,medium_demand,1.02,0.1074,25.84,19.34,long,long,premium
bike,2024-06-26,completed,koramangala,nandini layout court,21,RD4572823598646437,10.3,89.63,0.14,89.77,gpay,2024-06-26 15:06:56,2024,6,15,2,0,0,afternoon,1,0.1017,high_demand,1.0,0.1036,29.43,8.72,medium,moderate,standard
cab_economy,2024-06-29,completed,indiranagar pier,dr. shivaram karanth nagar district,34,RD8231531744341964,11.09,271.79,5.52,277.31,paytm,2024-06-29 15:25:08,2024,6,15,5,1,0,afternoon,1,0.0,medium_demand,1.0,0.1074,19.57,25.01,medium,long,premium
cab_economy,2024-07-12,completed,kundalahalli enclave,koramangala 6th block 4th stage,25,RD3873914646282879,9.49,243.79,7.33,251.12,paytm,2024-07-12 20:57:18,2024,7,20,4,0,0,night,1,0.0,high_demand,1.0,0.1074,22.78,26.46,medium,moderate,premium
auto,2024-08-01,completed,horamavu banaswadi bay,vidya vihar grove,54,RD8607022069067913,16.19,308.5,5.52,314.02,qr scan,2024-08-01 05:03:59,2024,8,5,3,0,0,late_night,1,0.0,low_demand,1.01,0.1028,17.99,19.4,long,long,premium
cab_economy,2024-08-03,completed,koramangala 6th block 4th stage,jakkur crescent,36,RD1577642309536378,13.93,468.89,2.35,471.24,gpay,2024-08-03 01:32:15,2024,8,1,5,1,0,late_night,1,0.0,low_demand,1.01,0.1074,23.22,33.83,medium,long,premium
auto,2024-07-08,completed,sahakar nagar run,rt nagar 4th block,101,RD2379668732898466,20.13,636.96,6.5,643.46,paytm,2024-07-08 19:17:01,2024,7,19,0,0,1,evening_rush,1,0.0,high_demand,0.99,0.1028,11.96,31.97,long,long,premium
bike,2024-08-01,cancelled,bommasandra crescent,ganganagar summit,21,RD9213784372562983,4.56,0.0,0.0,0.0,not_applicable,2024-08-01 10:40:22,2024,8,10,3,0,1,late_morning,0,0.25,medium_demand,1.0,0.1036,13.03,0.0,short,moderate,cancelled
bike,2024-07-20,completed,horamavu district,ramamurthy nagar hills,16,RD1325905787938863,5.05,54.19,5.52,59.71,gpay,2024-07-20 00:07:57,2024,7,0,5,1,0,late_night,1,0.2,medium_demand,0.98,0.1036,18.94,11.82,medium,moderate,budget
auto,2024-06-22,completed,koramangala,amruthahalli garden,43,RD4603909251394585,15.38,288.68,5.36,294.04,qr scan,2024-06-22 21:46:23,2024,6,21,5,1,0,night,1,0.1017,high_demand,1.0,0.1028,21.46,19.12,long,long,premium
cab_economy,2024-07-14,completed,rt nagar cut,mg road crescent,41,RD7797389051718147,11.98,306.54,2.31,308.85,qr scan,2024-07-14 06:43:45,2024,7,6,6,1,0,morning_rush,1,0.0,high_demand,1.0,0.1074,17.53,25.78,medium,long,premium
cab_economy,2024-08-07,completed,kothaguda quadrant,jayanagar pointe,16,RD8606125008811864,5.65,220.0,25.96,245.96,amazon pay,2024-08-07 00:02:18,2024,8,0,2,0,0,late_night,1,0.25,medium_demand,0.98,0.1074,21.19,43.53,medium,moderate,premium
bike,2024-07-21,completed,iti layout 6th stage,doddakannelli station,51,RD5429416898949756,25.0,205.15,5.1,210.25,gpay,2024-07-21 07:12:33,2024,7,7,6,1,0,morning_rush,1,0.1667,high_demand,1.02,0.1036,29.41,8.41,long,long,premium
parcel,2024-08-03,completed,subbanna palya alcove,kothanur pointe,8,RD4943326605771471,3.25,75.15,0.87,76.02,amazon pay,2024-08-03 00:15:56,2024,8,0,5,1,0,late_night,1,0.2,medium_demand,0.98,0.1053,24.38,23.39,short,quick,standard
auto,2024-06-18,completed,shivaji nagar zone,rajarajeshwari nagar side,32,RD8725891656191047,3.9,177.46,4.68,182.14,paytm,2024-06-18 10:06:17,2024,6,10,1,0,1,late_morning,1,0.0,medium_demand,1.0,0.1028,7.31,46.7,short,long,premium
auto,2024-06-20,completed,sonnenahalli esplanade,kudlu gate lane,56,RD3395453385359814,9.52,279.93,6.09,286.02,amazon pay,2024-06-20 19:14:57,2024,6,19,3,0,1,evening_rush,1,0.0,medium_demand,0.99,0.1028,10.2,30.04,medium,long,premium
cab_economy,2024-07-18,completed,horamavu banaswadi ridge,basavanagudi vista,45,RD7096844916987428,15.0,343.6,5.52,349.12,paytm,2024-07-18 01:30:08,2024,7,1,3,0,0,late_night,1,0.0,high_demand,1.01,0.1074,20.0,23.27,medium,long,premium
bike,2024-08-10,completed,jayanagar road,ramnagar 1st stage,60,RD7951393836325651,15.12,147.76,5.52,153.28,paytm,2024-08-10 17:32:59,2024,8,17,5,1,1,evening_rush,1,0.1667,high_demand,1.0,0.1036,15.12,10.14,long,long,standard
